Optimal Cost for the current setting: 
74.5584
Generation | Best Tour | Cost 
621 , 3481, 14.2253
622 , 19431, 14.2253
623 , 801, 14.4625
624 , 9704, 14.4625
625 , 12725, 14.3584
626 , 1691, 14.3584
627 , 19541, 14.3584
628 , 11544, 14.3584
629 , 13258, 14.3584
630 , 17642, 14.3584
631 , 8184, 14.3691
632 , 29, 14.3691
633 , 3295, 14.2253
634 , 16289, 14.2253
635 , 19199, 14.2253
636 , 16698, 14.2253
637 , 16005, 14.2253
638 , 6546, 14.2253
639 , 4555, 14.2253
640 , 5974, 14.2253
641 , 6291, 14.2253
642 , 585, 14.2253
643 , 1510, 14.2253
644 , 18791, 14.2253
645 , 7764, 14.2253
646 , 5931, 14.2253
647 , 2696, 14.2253
648 , 5690, 14.2253
649 , 5473, 14.2253
650 , 14197, 14.3584
651 , 7867, 14.3584
652 , 2041, 14.3584
653 , 8099, 14.3584
654 , 17762, 14.2253
655 , 10292, 14.2253
656 , 14118, 14.2253
657 , 2321, 14.2253
658 , 17575, 14.2253
659 , 8484, 14.2253
660 , 14816, 14.2253
661 , 1589, 14.2253
662 , 11606, 14.2253
663 , 15120, 14.2253
664 , 18423, 14.2253
665 , 2530, 14.2253
666 , 7901, 14.2253
667 , 10910, 14.2253
668 , 2976, 14.2253
669 , 14134, 14.2253
670 , 3592, 14.2253
671 , 827, 14.2253
672 , 14658, 14.2253
673 , 5614, 14.2253
674 , 9654, 14.2253
675 , 3668, 14.314
676 , 8084, 14.314
677 , 3435, 14.4605
678 , 11439, 14.2253
679 , 13012, 14.4574
680 , 2329, 14.2253
681 , 5001, 14.2569
682 , 12934, 14.3527
683 , 1972, 14.2569
684 , 7983, 14.2253
685 , 5661, 14.2253
686 , 14455, 14.2253
687 , 19693, 14.2253
688 , 14752, 14.2253
689 , 9726, 14.2253
690 , 16729, 14.2253
691 , 19540, 14.2253
692 , 15601, 14.2253
693 , 510, 14.2253
694 , 15922, 14.2253
695 , 8979, 14.2253
696 , 19832, 14.2253
697 , 11929, 14.2253
698 , 6685, 14.2253
699 , 6657, 14.2253
700 , 9862, 14.2253
701 , 17989, 14.2253
702 , 17315, 14.2253
703 , 19737, 14.2253
704 , 16171, 14.2253
705 , 9527, 14.2253
706 , 18807, 14.2253
707 , 3650, 14.2253
708 , 5154, 14.2253
709 , 5539, 14.2253
710 , 8898, 14.2253
711 , 11010, 14.2253
712 , 19755, 14.2253
713 , 14429, 14.2253
714 , 3824, 14.2253
715 , 9334, 14.2253
716 , 19277, 14.2253
717 , 9959, 14.2253
718 , 10388, 14.2253
719 , 5411, 14.2253
720 , 3055, 14.2253
721 , 12035, 14.2253
722 , 6487, 14.2253
723 , 9797, 14.2253
724 , 10578, 14.2253
725 , 16567, 14.2253
