86.3727   92.7641   89.3839   155.096
85.566   92.2737   89.8049   154.599
85.8902   91.3981   88.9449   153.759
85.8902   91.3981   88.9449   153.759
84.8405   91.1105   88.3604   152.665
84.8405   91.1105   88.3604   152.665
83.8012   90.1129   89.159   151.962
83.4558   89.5413   88.1067   150.815
84.0808   89.0166   88.3768   151.01
84.0808   89.0166   88.3768   151.01
84.0808   89.0166   88.3768   151.01
83.6131   89.9098   87.5766   150.813
83.6861   90.4603   87.6454   151.222
83.3671   89.8732   87.6302   150.686
83.7887   89.5852   87.4179   150.625
83.7224   89.9118   87.5434   150.856
83.7224   89.9118   87.5434   150.856
83.5149   90.1123   87.7369   150.973
84.0105   89.9361   86.5989   150.485
84.0105   89.9361   86.5989   150.485
82.8387   90.3804   87.6459   150.707
82.8387   90.3804   87.6459   150.707
82.8387   90.3804   87.6459   150.707
83.4708   89.7698   87.8714   150.822
82.9091   89.5117   87.8052   150.32
82.9216   90.1942   87.9085   150.794
82.7297   90.7416   87.5413   150.804
82.7297   90.7416   87.5413   150.804
82.7547   91.4562   87.0244   150.95
82.7547   91.4562   87.0244   150.95
82.3065   91.1915   87.6546   150.909
82.5717   90.0769   86.6975   149.828
82.6311   90.0262   86.5414   149.74
82.8264   90.5566   86.083   149.903
82.8264   90.5566   86.083   149.903
82.8264   90.5566   86.083   149.903
82.62   91.184   85.3487   149.75
82.62   91.184   85.3487   149.75
82.62   91.184   85.3487   149.75
82.6186   90.2484   84.4211   148.652
83.4378   89.4223   83.405   148.036
82.265   90.172   82.2483   147.185
81.7   89.9934   82.669   146.996
82.0957   89.5018   82.7867   146.983
82.2963   88.492   82.6871   146.426
82.7291   88.0231   83.1103   146.627
82.3203   87.4822   82.3987   145.669
83.2606   87.5993   81.4019   145.713
82.9866   87.5534   80.6567   145.113
82.9866   87.5534   80.6567   145.113
82.9866   87.5534   80.6567   145.113
82.3656   87.4559   81.0928   144.944
82.5863   87.4218   80.1692   144.534
82.5863   87.4218   80.1692   144.534
81.5575   86.7027   80.6841   143.802
80.6471   86.9551   81.3031   143.789
80.6471   86.9551   81.3031   143.789
80.5952   86.9774   81.3248   143.786
80.9821   87.3984   80.9695   144.058
80.326   88.2304   79.8372   143.565
79.3897   87.3378   79.1774   142.126
79.5305   87.6562   78.2302   141.876
79.5305   87.6562   78.2302   141.876
79.0727   87.1513   78.5364   141.477
79.0727   87.1513   78.5364   141.477
78.818   87.4512   77.9387   141.189
78.8761   88.0468   78.5843   141.948
78.8761   88.0468   78.5843   141.948
78.7353   88.0553   78.2593   141.695
79.4029   88.0146   77.6748   141.721
78.7473   87.6139   78.7856   141.72
78.2989   87.2142   79.9511   141.877
78.2989   87.2142   79.9511   141.877
77.351   86.234   79.8786   140.713
76.9195   85.6439   79.3448   139.811
76.9195   85.6439   79.3448   139.811
76.2159   84.8199   80.1315   139.371
76.2159   84.8199   80.1315   139.371
75.3423   84.4687   79.1301   138.105
75.3423   84.4687   79.1301   138.105
74.8445   84.1353   80.1028   138.192
74.8445   84.1353   80.1028   138.192
75.2452   83.6399   80.1327   138.126
75.2452   83.6399   80.1327   138.126
74.4657   82.7585   80.229   137.225
